id,sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion
TRAIN_3209,서울특별시 강남구 대치동,1027,래미안대치팰리스,114.15,201707,29,260000,23,2015
TRAIN_3210,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.89,201707,29,181000,14,2015
TRAIN_3211,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.91,201707,31,182000,8,2015
TRAIN_3212,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.97,201708,1,185000,25,2015
TRAIN_3213,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.93,201709,2,175000,22,2015
TRAIN_3214,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.98,201709,10,169000,3,2015
TRAIN_3215,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201709,10,200000,25,2015
TRAIN_3216,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201709,16,195000,15,2015
TRAIN_3217,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.93,201709,21,182000,11,2015
TRAIN_3218,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.99,201709,23,180000,15,2015
TRAIN_3219,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201709,24,191000,7,2015
TRAIN_3220,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201709,25,200000,16,2015
TRAIN_3221,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201709,25,200000,15,2015
TRAIN_3222,서울특별시 강남구 대치동,1027,래미안대치팰리스,151.31,201709,25,276000,29,2015
TRAIN_3223,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201709,30,200000,19,2015
TRAIN_3224,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.89,201710,11,173500,4,2015
TRAIN_3225,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.5,201710,20,210000,19,2015
TRAIN_3226,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201710,20,202000,21,2015
TRAIN_3227,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.5,201710,27,202000,17,2015
TRAIN_3228,서울특별시 강남구 대치동,1027,래미안대치팰리스,114.15,201710,29,260000,34,2015
TRAIN_3229,서울특별시 강남구 대치동,1027,래미안대치팰리스,114.14,201711,1,268000,11,2015
TRAIN_3230,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201711,1,195000,19,2015
TRAIN_3231,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.99,201711,1,175000,2,2015
TRAIN_3232,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.97,201711,2,185000,7,2015
TRAIN_3233,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201711,4,200000,4,2015
TRAIN_3234,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.89,201711,6,185000,21,2015
TRAIN_3235,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.91,201711,8,185000,17,2015
TRAIN_3236,서울특별시 강남구 대치동,1027,래미안대치팰리스,114.14,201711,10,270000,6,2015
TRAIN_3237,서울특별시 강남구 대치동,1027,래미안대치팰리스,114.14,201711,10,270000,3,2015
TRAIN_3238,서울특별시 강남구 대치동,1027,래미안대치팰리스,114.17,201711,12,279000,30,2015
TRAIN_3239,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.97,201711,12,195000,21,2015
TRAIN_3240,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.5,201711,13,215000,27,2015
TRAIN_3241,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.98,201711,15,195000,15,2015
TRAIN_3242,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.97,201711,17,158000,2,2015
TRAIN_3243,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.5,201711,17,200000,11,2015
TRAIN_3244,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201711,18,210000,8,2015
TRAIN_3245,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.55,201711,18,196000,8,2015
TRAIN_3246,서울특별시 강남구 대치동,1027,래미안대치팰리스,151.27,201711,23,300000,22,2015
TRAIN_3247,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201711,23,227000,23,2015
TRAIN_3248,서울특별시 강남구 대치동,1027,래미안대치팰리스,151.31,201711,24,275000,32,2015
TRAIN_3249,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.5,201711,24,220000,19,2015
TRAIN_3250,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.99,201711,25,195000,5,2015
TRAIN_3251,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201711,27,225000,6,2015
TRAIN_3252,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201711,29,200000,21,2015
TRAIN_3253,서울특별시 강남구 대치동,1027,래미안대치팰리스,151.31,201712,4,297000,29,2015
TRAIN_3254,서울특별시 강남구 대치동,1027,래미안대치팰리스,151.31,201712,6,300000,26,2015
TRAIN_3255,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.98,201712,6,195000,14,2015
TRAIN_3256,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201712,8,230000,13,2015
TRAIN_3257,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201712,11,209000,3,2015
TRAIN_3258,서울특별시 강남구 대치동,1027,래미안대치팰리스,151.27,201712,11,290000,8,2015
TRAIN_3259,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.99,201712,12,200000,7,2015
TRAIN_3260,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.98,201712,20,210000,16,2015
TRAIN_3261,서울특별시 강남구 대치동,1027,래미안대치팰리스,151.27,201712,22,290000,15,2015
TRAIN_3262,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.91,201712,23,214300,32,2015
TRAIN_3263,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201712,26,218000,34,2015
TRAIN_3264,서울특별시 강남구 대치동,1027,래미안대치팰리스,114.17,201712,28,295000,20,2015
TRAIN_3265,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201701,20,130000,2,1989
TRAIN_3266,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201702,8,135000,7,1989
TRAIN_3267,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201702,14,135000,2,1989
TRAIN_3268,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201703,9,140000,13,1989
TRAIN_3269,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201703,10,139500,14,1989
TRAIN_3270,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201703,26,134000,4,1989
TRAIN_3271,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201705,2,140000,6,1989
TRAIN_3272,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201705,12,141500,6,1989
TRAIN_3273,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201705,13,145000,11,1989
TRAIN_3274,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201705,27,139500,5,1989
TRAIN_3275,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201706,1,150000,13,1989
TRAIN_3276,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201706,8,145000,10,1989
TRAIN_3277,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201706,9,145000,8,1989
TRAIN_3278,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201707,10,144500,11,1989
TRAIN_3279,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201707,11,150000,7,1989
TRAIN_3280,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201707,14,150000,5,1989
TRAIN_3281,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201707,15,137500,2,1989
TRAIN_3282,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201707,17,142000,3,1989
TRAIN_3283,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201707,30,145700,5,1989
TRAIN_3284,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201709,8,150000,12,1989
TRAIN_3285,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201709,19,150500,15,1989
TRAIN_3286,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201709,21,150000,9,1989
TRAIN_3287,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201710,20,147000,8,1989
TRAIN_3288,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201710,21,147000,4,1989
TRAIN_3289,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201710,21,150000,11,1989
TRAIN_3290,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201711,2,152000,12,1989
TRAIN_3291,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201711,4,149200,10,1989
TRAIN_3292,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201711,4,154000,10,1989
TRAIN_3293,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201711,7,153000,16,1989
TRAIN_3294,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201711,8,149000,7,1989
TRAIN_3295,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201711,9,149400,5,1989
TRAIN_3296,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201711,18,149000,4,1989
TRAIN_3297,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201711,22,165000,11,1989
TRAIN_3298,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201711,29,159900,7,1989
TRAIN_3299,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201712,1,158500,12,1989
TRAIN_3300,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201712,6,165000,8,1989
TRAIN_3301,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201712,9,153500,5,1989
TRAIN_3302,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201712,14,157500,7,1989
TRAIN_3303,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201712,17,147000,5,1989
TRAIN_3304,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201712,20,162000,12,1989
TRAIN_3305,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201712,21,168000,6,1989
TRAIN_3306,서울특별시 강남구 대치동,893,롯데캐슬,107.91,201703,7,108200,4,2002
TRAIN_3307,서울특별시 강남구 대치동,893,롯데캐슬,123.04,201705,26,134500,14,2002
TRAIN_3308,서울특별시 강남구 대치동,893,롯데캐슬,84.75,201705,27,97000,7,2002
TRAIN_3309,서울특별시 강남구 대치동,893,롯데캐슬,123.04,201707,8,134500,16,2002
TRAIN_3310,서울특별시 강남구 대치동,893,롯데캐슬,135.73,201707,27,145000,10,2002
TRAIN_3311,서울특별시 강남구 대치동,893,롯데캐슬,107.91,201707,29,125000,3,2002
TRAIN_3312,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201710,21,128500,20,2002
TRAIN_3313,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201710,31,110000,2,2002
TRAIN_3314,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201701,20,143500,11,2008
TRAIN_3315,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201703,6,142300,12,2008
TRAIN_3316,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201703,20,137500,1,2008
TRAIN_3317,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201705,17,146000,17,2008
TRAIN_3318,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201705,23,140000,8,2008
TRAIN_3319,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201705,26,141000,9,2008
TRAIN_3320,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201705,30,138500,2,2008
TRAIN_3321,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201705,30,145000,8,2008
TRAIN_3322,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201706,3,145900,6,2008
TRAIN_3323,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201706,3,146000,6,2008
TRAIN_3324,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201706,30,142000,2,2008
TRAIN_3325,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201708,24,160000,17,2008
TRAIN_3326,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201711,4,164000,10,2008
TRAIN_3327,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201712,30,181000,7,2008
TRAIN_3328,서울특별시 강남구 대치동,901-51,메트로,84.67,201710,14,59500,2,2002
TRAIN_3329,서울특별시 강남구 대치동,1014-1,삼성2차,162.51,201712,19,165000,4,1999
TRAIN_3330,서울특별시 강남구 대치동,1016-2,삼성3차,209.79,201704,14,168000,6,2000
TRAIN_3331,서울특별시 강남구 대치동,1016-2,삼성3차,84.78,201706,10,95000,8,2000
TRAIN_3332,서울특별시 강남구 대치동,1016-2,삼성3차,144.09,201707,18,140000,6,2000
TRAIN_3333,서울특별시 강남구 대치동,1016-2,삼성3차,150.03,201712,12,144000,3,2000
TRAIN_3334,서울특별시 강남구 대치동,938-16,삼환SOGOOD,105.6,201704,24,94800,7,2006
TRAIN_3335,서울특별시 강남구 대치동,938-16,삼환SOGOOD,84.93,201707,12,90000,3,2006
TRAIN_3336,서울특별시 강남구 대치동,1009-4,상지리츠빌카일룸(1009-4),178.17,201703,3,347000,8,2011
TRAIN_3337,서울특별시 강남구 대치동,1009-4,상지리츠빌카일룸(1009-4),178.17,201703,29,330000,4,2011
TRAIN_3338,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201701,23,146000,7,1983
TRAIN_3339,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201701,30,210000,2,1983
TRAIN_3340,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201702,11,151000,5,1983
TRAIN_3341,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201703,5,200500,4,1983
TRAIN_3342,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201703,6,195000,7,1983
TRAIN_3343,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201704,16,153000,13,1983
TRAIN_3344,서울특별시 강남구 대치동,506,선경1차(1동-7동),163.92,201704,28,240000,10,1983
TRAIN_3345,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201705,3,184000,3,1983
TRAIN_3346,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201705,5,221000,13,1983
TRAIN_3347,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201705,8,201300,5,1983
TRAIN_3348,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201705,21,190000,14,1983
TRAIN_3349,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201705,22,191000,8,1983
TRAIN_3350,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201705,23,188000,3,1983
TRAIN_3351,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201705,24,207000,5,1983
TRAIN_3352,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201705,26,210000,6,1983
TRAIN_3353,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201705,26,196000,13,1983
TRAIN_3354,서울특별시 강남구 대치동,506,선경1차(1동-7동),163.92,201705,27,256000,12,1983
TRAIN_3355,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201705,28,220000,5,1983
TRAIN_3356,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201706,2,160000,7,1983
TRAIN_3357,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201706,12,217500,13,1983
TRAIN_3358,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201706,25,162500,10,1983
TRAIN_3359,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201707,16,195000,3,1983
TRAIN_3360,서울특별시 강남구 대치동,506,선경1차(1동-7동),163.92,201707,16,260000,5,1983
TRAIN_3361,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201707,17,198700,12,1983
TRAIN_3362,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201708,3,218000,9,1983
TRAIN_3363,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201709,24,170000,3,1983
TRAIN_3364,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201709,29,202500,6,1983
TRAIN_3365,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201710,3,203000,6,1983
TRAIN_3366,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201710,18,230000,14,1983
TRAIN_3367,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201710,20,208000,4,1983
TRAIN_3368,서울특별시 강남구 대치동,506,선경1차(1동-7동),163.92,201710,25,259000,12,1983
TRAIN_3369,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201710,27,213000,14,1983
TRAIN_3370,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201710,27,175000,7,1983
TRAIN_3371,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201711,7,215000,9,1983
TRAIN_3372,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201711,8,205000,8,1983
TRAIN_3373,서울특별시 강남구 대치동,506,선경1차(1동-7동),163.92,201711,16,263000,11,1983
TRAIN_3374,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201711,18,240000,5,1983
TRAIN_3375,서울특별시 강남구 대치동,506,선경1차(1동-7동),163.92,201711,18,263000,8,1983
TRAIN_3376,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201711,23,227000,8,1983
TRAIN_3377,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201711,24,240000,5,1983
TRAIN_3378,서울특별시 강남구 대치동,506,선경1차(1동-7동),163.92,201711,26,251000,1,1983
TRAIN_3379,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201712,8,250000,5,1983
TRAIN_3380,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201712,12,238000,7,1983
TRAIN_3381,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201712,23,190000,2,1983
TRAIN_3382,서울특별시 강남구 대치동,506,선경2차(8동-12동),84.55,201701,7,150000,9,1985
TRAIN_3383,서울특별시 강남구 대치동,506,선경2차(8동-12동),84.55,201702,11,152500,10,1985
TRAIN_3384,서울특별시 강남구 대치동,506,선경2차(8동-12동),160.76,201703,7,224000,9,1985
TRAIN_3385,서울특별시 강남구 대치동,506,선경2차(8동-12동),160.76,201703,22,235000,2,1985
TRAIN_3386,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201704,21,190000,3,1985
TRAIN_3387,서울특별시 강남구 대치동,506,선경2차(8동-12동),84.55,201705,9,154700,12,1985
TRAIN_3388,서울특별시 강남구 대치동,506,선경2차(8동-12동),84.55,201705,24,160000,5,1985
TRAIN_3389,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201706,6,196000,1,1985
TRAIN_3390,서울특별시 강남구 대치동,506,선경2차(8동-12동),160.76,201706,6,240000,2,1985
TRAIN_3391,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201706,17,225000,11,1985
TRAIN_3392,서울특별시 강남구 대치동,506,선경2차(8동-12동),84.55,201707,4,160000,7,1985
TRAIN_3393,서울특별시 강남구 대치동,506,선경2차(8동-12동),160.76,201707,6,257000,12,1985
TRAIN_3394,서울특별시 강남구 대치동,506,선경2차(8동-12동),160.76,201707,19,245000,8,1985
TRAIN_3395,서울특별시 강남구 대치동,506,선경2차(8동-12동),84.55,201707,24,166000,14,1985
TRAIN_3396,서울특별시 강남구 대치동,506,선경2차(8동-12동),160.76,201709,19,265000,15,1985
TRAIN_3397,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201709,27,219000,6,1985
TRAIN_3398,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201709,30,227500,5,1985
TRAIN_3399,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201710,14,230000,9,1985
TRAIN_3400,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201710,15,230000,3,1985
TRAIN_3401,서울특별시 강남구 대치동,506,선경2차(8동-12동),84.55,201711,4,185000,14,1985
TRAIN_3402,서울특별시 강남구 대치동,506,선경2차(8동-12동),84.55,201711,11,180000,4,1985
TRAIN_3403,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201711,16,238000,10,1985
TRAIN_3404,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201712,10,240000,1,1985
TRAIN_3405,서울특별시 강남구 대치동,602,선경3차,76.6,201704,13,94500,4,1990
TRAIN_3406,서울특별시 강남구 대치동,602,선경3차,76.6,201704,19,98400,4,1990
TRAIN_3407,서울특별시 강남구 대치동,602,선경3차,76.6,201705,20,105000,3,1990
TRAIN_3408,서울특별시 강남구 대치동,602,선경3차,76.6,201705,27,105000,3,1990
TRAIN_3409,서울특별시 강남구 대치동,602,선경3차,76.6,201706,4,112000,9,1990
TRAIN_3410,서울특별시 강남구 대치동,602,선경3차,76.6,201707,29,120000,9,1990
TRAIN_3411,서울특별시 강남구 대치동,602,선경3차,76.6,201708,1,120000,5,1990
TRAIN_3412,서울특별시 강남구 대치동,602,선경3차,76.6,201711,20,126400,9,1990
TRAIN_3413,서울특별시 강남구 대치동,602,선경3차,76.6,201711,29,129800,9,1990
TRAIN_3414,서울특별시 강남구 대치동,602,선경3차,76.6,201712,1,125000,1,1990
TRAIN_3415,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),25.42,201701,18,22000,13,2004
TRAIN_3416,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),28.34,201703,2,23000,15,2004
TRAIN_3417,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),25.42,201703,23,21900,11,2004
TRAIN_3418,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),25.42,201704,10,22000,10,2004
TRAIN_3419,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),25.42,201708,17,22800,11,2004
TRAIN_3420,서울특별시 강남구 대치동,890-54,선릉역풍림아이원레몬,69.81,201704,15,55000,8,2006
TRAIN_3421,서울특별시 강남구 대치동,890-54,선릉역풍림아이원레몬,76.73,201705,23,55450,4,2006
TRAIN_3422,서울특별시 강남구 대치동,890-54,선릉역풍림아이원레몬,69.81,201705,27,55000,9,2006
TRAIN_3423,서울특별시 강남구 대치동,890-54,선릉역풍림아이원레몬,69.81,201710,25,54000,12,2006
TRAIN_3424,서울특별시 강남구 대치동,929-8,세연파크뷰,83.58,201707,29,78000,2,2002
TRAIN_3425,서울특별시 강남구 대치동,975-20,세영팔레스타운,84.85,201701,10,79500,1,2002
TRAIN_3426,서울특별시 강남구 대치동,975-20,세영팔레스타운,84.85,201708,31,93000,7,2002
TRAIN_3427,서울특별시 강남구 대치동,975-20,세영팔레스타운,84.85,201711,17,95900,3,2002
TRAIN_3428,서울특별시 강남구 대치동,65,쌍용대치2,120.76,201704,20,162000,9,1983
TRAIN_3429,서울특별시 강남구 대치동,65,쌍용대치2,120.76,201705,8,165000,5,1983
TRAIN_3430,서울특별시 강남구 대치동,65,쌍용대치2,84.49,201705,24,135000,12,1983
TRAIN_3431,서울특별시 강남구 대치동,65,쌍용대치2,84.49,201705,26,135000,10,1983
TRAIN_3432,서울특별시 강남구 대치동,65,쌍용대치2,84.49,201707,7,140000,5,1983
TRAIN_3433,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,201702,28,165000,13,1983
TRAIN_3434,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,201703,30,118200,1,1983
TRAIN_3435,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,201704,6,133000,13,1983
TRAIN_3436,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,201705,20,133500,10,1983
TRAIN_3437,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",148.8,201705,22,195000,8,1983
TRAIN_3438,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,201705,24,135000,6,1983
TRAIN_3439,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,201705,27,173000,12,1983
TRAIN_3440,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,201705,27,165000,3,1983
TRAIN_3441,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,201705,29,135000,6,1983
TRAIN_3442,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",148.8,201706,3,197000,12,1983
TRAIN_3443,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,201706,7,170000,2,1983
TRAIN_3444,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",148.8,201707,7,198000,2,1983
TRAIN_3445,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,201707,7,138000,9,1983
TRAIN_3446,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,201707,8,139000,8,1983
TRAIN_3447,서울특별시 강남구 대치동,889-74,아름빌(889-74),30.46,201703,11,27500,8,2003
TRAIN_3448,서울특별시 강남구 대치동,889-74,아름빌(889-74),30.46,201705,13,28000,7,2003
TRAIN_3449,서울특별시 강남구 대치동,889-74,아름빌(889-74),55.03,201709,15,39500,11,2003
TRAIN_3450,서울특별시 강남구 대치동,950,우정에쉐르,97.85,201706,5,95000,4,2004
TRAIN_3451,서울특별시 강남구 대치동,316,은마,76.79,201701,7,109700,12,1979
TRAIN_3452,서울특별시 강남구 대치동,316,은마,76.79,201701,7,110000,7,1979
TRAIN_3453,서울특별시 강남구 대치동,316,은마,84.43,201701,7,121500,5,1979
TRAIN_3454,서울특별시 강남구 대치동,316,은마,76.79,201701,10,110000,4,1979
TRAIN_3455,서울특별시 강남구 대치동,316,은마,84.43,201701,14,125000,8,1979
TRAIN_3456,서울특별시 강남구 대치동,316,은마,84.43,201701,14,120000,13,1979
TRAIN_3457,서울특별시 강남구 대치동,316,은마,76.79,201701,14,110800,12,1979
TRAIN_3458,서울특별시 강남구 대치동,316,은마,84.43,201701,16,128000,6,1979
TRAIN_3459,서울특별시 강남구 대치동,316,은마,84.43,201701,17,127000,5,1979
TRAIN_3460,서울특별시 강남구 대치동,316,은마,84.43,201701,17,126000,12,1979
TRAIN_3461,서울특별시 강남구 대치동,316,은마,76.79,201701,17,108000,6,1979
TRAIN_3462,서울특별시 강남구 대치동,316,은마,84.43,201701,17,125000,10,1979
TRAIN_3463,서울특별시 강남구 대치동,316,은마,76.79,201701,17,110000,13,1979
TRAIN_3464,서울특별시 강남구 대치동,316,은마,84.43,201701,19,125000,7,1979
TRAIN_3465,서울특별시 강남구 대치동,316,은마,76.79,201701,20,110000,14,1979
TRAIN_3466,서울특별시 강남구 대치동,316,은마,76.79,201701,21,115000,11,1979
TRAIN_3467,서울특별시 강남구 대치동,316,은마,84.43,201701,22,124500,10,1979
TRAIN_3468,서울특별시 강남구 대치동,316,은마,76.79,201701,23,115000,10,1979
TRAIN_3469,서울특별시 강남구 대치동,316,은마,84.43,201701,25,122800,1,1979
TRAIN_3470,서울특별시 강남구 대치동,316,은마,76.79,201702,3,110500,2,1979
TRAIN_3471,서울특별시 강남구 대치동,316,은마,76.79,201702,3,114500,14,1979
